"sub_num","list","practice","target","abs_order","order","onset","FP","LP","resp","score","phase","class","ls_order","resp_dur","RT","cond_list"
20,5,"S","blouse",84,NA,3538954.81219847,3538954.98770155,3538955.30769417,"fork",1,"final","sp",9,0.319992620032281,1.16792098991573,3
20,5,"S","fork",85,NA,3538955.54545707,3538955.78766074,3538956.78760641,"policeman",1,"final","sp",10,0.999945670366287,0.799959189724177,3
20,5,"S","policeman",86,NA,3538957.17870749,3538958.3955515,3538959.67546037,"preist",0,"final","sp",11,1.27990886988118,2.6078907600604,3
20,5,"S","priest",87,NA,3538959.91185893,3538960.09941354,3538960.68340739,"nurse",1,"final","sp",12,0.583993849810213,1.70386204030365,3
20,5,"S","mansion",88,NA,3538960.94515474,3538963.21926815,3538963.53127299,"fork",2,"final","sp",13,0.312004840001464,0,3
20,5,"S","nurse",89,NA,3538963.76158722,3539008.93685848,3539009.26483917,"dame",1,"final","sp",14,0.327980690170079,45.7175903297029,3
20,5,"S","cabinet",90,NA,3539009.5252934,3539009.92881608,3539010.20880735,"hose",1,"final","sp",15,0.279991270042956,0.991957600228488,3
20,6,"T","sponge",91,NA,3539250.85957212,3539252.17998279,3539252.77996818,"sponge",1,"final","tp",1,0.599985390435904,1.32041066978127,3
20,6,"T","rope",92,NA,3539253.02606507,3539253.20394158,3539253.57191787,"bowl",1,"final","tp",2,0.367976290173829,1.02395879011601,3
20,6,"T","thorn",93,NA,3539253.79271698,3539254.15588455,3539254.86785661,"square",0,"final","tp",3,0.711972060147673,0.951942970044911,3
20,6,"T","spring",94,NA,3539255.57595024,3539256.57975743,3539257.87568772,"flood",1,"final","tp",4,1.29593028966337,2.42387288017198,3
20,6,"T","essay",95,NA,3539258.25908959,3539258.58768876,3539259.02763619,"thorn",1,"final","tp",5,0.439947430044413,2.0079313297756,3
20,6,"T","paper",96,NA,3539259.29235914,3539260.25156877,3539260.69955167,"essay",1,"final","tp",6,0.447982899844646,1.66388001013547,3
20,6,"T","scale",97,NA,3539261.02557397,3539261.38750457,3539261.77148206,"paper",1,"final","tp",7,0.383977490011603,1.13593580015004,3
20,6,"T","vault",98,NA,3539261.97551751,3539263.28341059,3539263.84334453,"cross",1,"final","tp",8,0.559933939948678,1.89590601995587,3
20,6,"T","flood",99,NA,3539264.07538533,3539268.05117028,3539268.45113629,"jeep",1,"final","tp",9,0.399966009892523,4.76775969006121,3
20,6,"T","deck",100,NA,3539268.69173927,3539268.98708307,3539269.56307949,"pepper",1,"final","tp",10,0.575996419880539,0.935912789776921,3
20,6,"T","cross",101,NA,3539269.84167955,3539270.13104829,3539270.82700587,"stomach",1,"final","tp",11,0.695957580115646,1.14396522007883,3
20,6,"T","bowl",102,NA,3539271.00826698,3539271.19499182,3539271.73094343,"vault",1,"final","tp",12,0.535951610188931,1.06394352996722,3
20,7,"S","vodka",106,NA,3539524.5084087,3539525.27759732,3539525.74150294,"rabbi",1,"final","sp",1,0.463905620388687,0.769188619684428,4
20,7,"S","emperor",107,NA,3539526.12501951,3539526.2214828,3539527.3094488,"emporer",0,"final","sp",2,1.08796600019559,0.943885480053723,4
20,7,"S","lock",108,NA,3539527.62487356,3539528.08541419,3539528.70938131,"queen",1,"final","sp",3,0.623967119958252,1.86393138999119,4
20,7,"S","book",109,NA,3539529.24144483,3539530.44529072,3539530.82924648,"jail",1,"final","sp",4,0.38395575992763,2.35987653024495,4
20,7,"S","ridge",110,NA,3539531.07466724,3539531.22922879,3539531.60522213,"hall",1,"final","sp",5,0.375993340276182,0.783938069827855,4
20,7,"S","alcohol",111,NA,3539531.79127144,3539532.61316915,3539532.98114031,"lock",1,"final","sp",6,0.367971159983426,1.3839403600432,4
20,7,"S","jail",112,NA,3539533.191181,3539533.36513501,3539533.74909046,"book",1,"final","sp",7,0.383955450262874,0.751965859904885,4
20,7,"S","uniform",113,NA,3539533.97446648,3539534.19708694,3539534.73302648,"vodka",1,"final","sp",8,0.535939539782703,0.831951930187643,4
20,7,"S","rabbi",114,NA,3539534.94106985,3539535.28501159,3539536.16495535,"alcohol",1,"final","sp",9,0.879943760111928,1.08792464993894,4
20,7,"S","corn",115,NA,3539536.39096645,3539539.15684382,3539539.89275263,"uniform",1,"final","sp",10,0.735908810049295,3.87183223012835,4
20,7,"S","ocean",116,NA,3539540.12408771,3539544.0605716,3539544.54054512,"ridge",1,"final","sp",11,0.47997351968661,4.90372778009623,4
20,7,"S","tail",117,NA,3539544.7737444,3539545.18851056,3539545.67647005,"ocean",1,"final","sp",12,0.487959490157664,1.12793895974755,4
20,7,"S","hall",118,NA,3539545.90697233,3539546.34044726,3539546.94041363,"patch",1,"final","sp",13,0.599966370034963,1.15193670010194,4
20,7,"S","patch",119,NA,3539547.27358699,3539611.1610407,3539611.51298771,"corn",1,"final","sp",14,0.351947010029107,64.8205934399739,4
20,8,"T","shoe",121,NA,3539824.68882977,3539825.81370288,3539827.71755532,"suitcase",1,"final","tp",1,1.90385243995115,1.12487311009318,4
20,8,"T","poison",122,NA,3539828.7219333,3539831.12539953,3539832.70131355,"factory",1,"final","tp",2,1.57591402018443,5.3116966499947,4
20,8,"T","salt",123,NA,3539833.32163466,3539833.94925593,3539836.78906916,"poison",1,"final","tp",3,2.83981323009357,2.82385639986023,4
20,8,"T","fuel",124,NA,3539837.23803698,3539837.78903385,3539838.98097067,"salt",1,"final","tp",4,1.19193681981415,3.83977792039514,4
20,8,"T","cake",125,NA,3539839.3879018,3539840.03691979,3539841.34084389,"shoe",1,"final","tp",5,1.30392410000786,2.24788593966514,4
20,8,"T","factory",126,NA,3539841.97106165,3539844.13271086,3539846.33258747,"colonel",1,"final","tp",6,2.19987660972401,4.09579107025638,4
20,8,"T","spray",127,NA,3539846.95407129,3539848.27647506,3539849.40442972,"shore",2,"final","tp",7,1.12795465998352,0,4
20,8,"T","ball",128,NA,3539849.78722186,3539854.77214008,3539855.64409456,"cake",1,"final","tp",8,0.871954479720443,6.49566502030939,4
21,2,"T","scar",31,1,3193354.8751602,3193358.8441414,3193359.13210853,"pony",1,"prac","np",1,0.28796713007614,3.96898119989783,1
21,2,"T","deck",32,2,3193359.34151957,3193359.50005795,3193360.08402853,"mouse",1,"prac","np",2,0.583970579784364,0.655916550196707,1
21,2,"T","jail",33,3,3193360.60809132,3193361.11599151,3193361.57193722,"wheel",1,"prac","np",3,0.455945710185915,1.61593355983496,1
21,2,"T","husband",34,4,3193362.07463632,3193362.85988232,3193364.21978516,"gentleman",1,"prac","np",4,1.35990284010768,1.74389080982655,1
21,2,"T","guard",35,5,3193364.57444525,3193367.69961074,3193368.51555468,"pudding",1,"prac","np",5,0.815943940076977,4.83972842013463,1
21,2,"T","suit",36,6,3193368.70749735,3193371.54738998,3193372.05132121,"jail",1,"prac","np",6,0.503931229934096,3.84777923999354,1
21,2,"T","laundry",37,7,3193372.40719925,3193372.82727641,3193373.43524307,"jusband",1,"prac","np",7,0.607966660056263,1.27988643012941,1
21,2,"T","anchor",38,8,3193373.80709022,3193374.47518019,3193375.17111928,"husband",2,"prac","np",8,0.695939090102911,0,1
21,4,"T","corpse",61,1,3193921.94993387,3193922.36312232,3193923.35501718,"crown",0,"prac","np",1,0.991894860286266,0.413188449572772,2
21,4,"T","barrel",62,2,3193923.89983725,3193924.41097623,3193925.59492846,"emporer",0,"prac","np",2,1.18395223002881,2.04785391036421,2
21,4,"T","metal",63,3,3193926.46629145,3193937.44223289,3193937.97017741,"medal",1,"prac","np",3,0.527944520115852,13.0312566598877,2
21,4,"T","medal",64,4,3193938.33206337,3193938.59414698,3193939.30610258,"metal",1,"prac","np",4,0.711955599952489,1.15191408991814,2
21,4,"T","menu",65,5,3193939.83196769,3193940.26605438,3193940.78601691,"menu",1,"prac","np",5,0.519962529651821,1.67190740024671,2
21,4,"T","tree",66,6,3193941.44849316,3193981.11967613,3193981.47164135,"pedal",2,"prac","np",6,0.351965220179409,0,2
21,6,"T","bullet",91,1,3194490.591303,3194491.12979609,3194491.89770592,"bullet",1,"prac","np",1,0.767909829970449,0.538493089843541,3
21,6,"T","flag",92,2,3194492.15788277,3194497.04944494,3194498.06536213,"bedroom",1,"prac","np",2,1.01591718988493,5.91964884987101,3
21,6,"T","ear",93,3,3194498.44072186,3194499.32927191,3194499.83323634,"seed",1,"prac","np",3,0.503964430186898,2.27982696983963,3
21,6,"T","monkey",94,4,3194500.07396411,3194501.38515067,3194502.04914732,"essay",1,"prac","np",4,0.663996649906039,2.05587876029313,3
21,6,"T","hurricane",95,5,3194502.40710507,3194503.84903702,3194504.91295302,"hurricane'",1,"prac","np",5,1.06391600007191,2.46388634992763,3
21,6,"T","minister",96,6,3194505.02357923,3194505.91290683,3194506.91281839,"hurricane",2,"prac","np",6,0.999911559745669,0,3
21,6,"T","goat",97,7,3194507.24012227,3194507.41679943,3194508.10475533,"monkey",1,"prac","np",7,0.687955900095403,1.50389259960502,3
21,6,"T","newspaper",98,8,3194508.3233319,3194508.7447242,3194509.56067176,"minister",1,"prac","np",8,0.815947559662163,1.32792477030307,3
21,6,"T","envelope",99,9,3194509.77322411,3194547.02251915,3194547.50244012,"friend",0,"prac","np",9,0.479920970275998,38.2777949497104,3
21,8,"T","partner",121,1,3195058.51605061,3195058.7925111,3195060.11241314,"corner",1,"prac","np",1,1.31990204006433,0.276460489723831,4
21,8,"T","spot",122,2,3195060.51590935,3195061.22434694,3195061.87226883,"bowl",1,"prac","np",2,0.64792189002037,2.43183583999053,4
21,8,"T","tongue",123,3,3195062.43243108,3195062.93622708,3195063.87220544,"forehead",1,"prac","np",3,0.935978360008448,1.71188014000654,4
21,8,"T","passenger",124,4,3195064.14899676,3195064.59214515,3195065.32012842,"orange",1,"prac","np",4,0.727983269840479,1.65591807011515,4
21,8,"T","church",125,5,3195065.68219941,3195065.8880668,3195066.52805348,"frog",1,"prac","np",5,0.639986680354923,1.29592164978385,4
21,8,"T","forehead",126,6,3195067.19874927,3195069.6158913,3195071.15176015,"bite",1,"prac","np",6,1.53586885007098,3.72782450029626,4
21,8,"T","cup",127,7,3195071.39844,3195109.43758146,3195110.36549181,"partner",1,"prac","np",7,0.927910349797457,39.8216901598498,4
21,1,"S","passage",16,NA,3193170.40551827,3193170.69514766,3193172.27902618,"lightning",1,"final","sp",1,1.58387851994485,0.289629389997572,1
21,1,"S","elephant",17,NA,3193172.77203243,3193173.93495692,3193174.29490383,"rope",1,"final","sp",2,0.35994691029191,3.2398092597723,1
21,1,"S","highway",18,NA,3193174.62188262,3193175.15087122,3193175.46281752,"rash",1,"final","sp",3,0.311946299858391,1.21591430017725,1
21,1,"S","brass",19,NA,3193176.03845748,3193177.47875705,3193178.5346666,"passage",1,"final","sp",4,1.0559095502831,2.32788582984358,1
21,1,"S","rock",20,NA,3193178.788224,3193179.19064443,3193181.06250758,"elephant",1,"final","sp",5,1.87186315003783,1.71188738010824,1
21,1,"S","gold",21,NA,3193181.3380227,3193181.85447567,3193182.49443337,"highway",1,"final","sp",6,0.639957699924707,2.66383124003187,1
21,1,"S","rash",22,NA,3193183.0046466,3193183.66239566,3193183.89434849,"meal",1,"final","sp",7,0.231952830217779,1.80791998980567,1
21,1,"S","meal",23,NA,3193184.20451361,3193184.3023265,3193185.12627899,"moose",1,"final","sp",8,0.823952489998192,0.639930840115994,1
21,1,"S","lightning",24,NA,3193185.37109375,3193189.1580826,3193189.47802357,"vice",1,"final","sp",9,0.319940969813615,4.85575610026717,1
21,1,"S","rope",25,NA,3193189.70409646,3193191.50994187,3193192.05387361,"poster",1,"final","sp",10,0.54393174033612,2.35185926966369,1
21,1,"S","moose",26,NA,3193192.25391689,3193192.28585965,3193192.61384026,"rope",2,"final","sp",11,0.327980610076338,0,1
21,2,"T","scar",31,NA,3193468.71672686,3193476.88521979,3193478.12510874,"pudding",1,"final","tp",1,1.23988894978538,8.16849293000996,1
21,2,"T","deck",32,NA,3193478.43267618,3193478.85304221,3193479.21304345,"pony",1,"final","tp",2,0.360001239925623,1.96782241994515,1
21,2,"T","jail",33,NA,3193479.44928973,3193479.91700468,3193480.45297194,"mouse",1,"final","tp",3,0.535967260133475,1.06396246980876,1
21,2,"T","husband",34,NA,3193480.7325194,3193480.76495537,3193481.84488454,"wheel",1,"final","tp",4,1.07992916973308,0.847950690425932,1
21,2,"T","guard",35,NA,3193482.16573739,3193482.84483232,3193483.65278099,"husband",1,"final","tp",5,0.807948669884354,2.07987695001066,1
21,2,"T","suit",36,NA,3193484.13227967,3193485.55667413,3193486.01263855,"jail",1,"final","tp",6,0.455964419990778,2.71184180956334,1
21,2,"T","laundry",37,NA,3193486.3654251,3193500.41984504,3193501.38773839,"gentleman",1,"final","tp",7,0.967893349938095,14.863170910161,1
21,3,"S","blade",46,NA,3193737.98017753,3193738.28591126,3193738.74985496,"blade",1,"final","sp",1,0.463943699840456,0.305733730085194,2
21,3,"S","key",47,NA,3193739.36342537,3193739.94176503,3193740.15773215,"key",1,"final","sp",2,0.215967120137066,1.65585376974195,2
21,3,"S","fort",48,NA,3193740.44664496,3193741.11772893,3193741.98966633,"ground",0,"final","sp",3,0.871937400195748,1.17596390005201,2
21,3,"S","paint",49,NA,3193742.32987469,3193742.66162958,3193743.10958243,"paint",1,"final","sp",4,0.447952850256115,1.54390064999461,2
21,3,"S","crown",50,NA,3193743.62970795,3193744.55751959,3193744.7254858,"cow",1,"final","sp",5,0.167966209817678,1.89589001005515,2
21,3,"S","pencil",51,NA,3193745.01300771,3193746.10140937,3193746.55739705,"crown",1,"final","sp",6,0.455987679772079,1.54388978006318,2
21,3,"S","squirrel",52,NA,3193746.94617861,3193748.26928322,3193748.78924876,"sword",1,"final","sp",7,0.519965539686382,2.16787385009229,2
21,3,"S","lobster",53,NA,3193749.01268232,3193749.06127907,3193749.41321321,"store",1,"final","sp",8,0.351934140082449,0.791995849926025,2
21,3,"S","apple",54,NA,3193749.6959726,3193750.14917062,3193751.053119,"basement",1,"final","sp",9,0.903948380146176,1.08789154980332,2
21,3,"S","store",55,NA,3193751.2958646,3193755.1729213,3193756.66078139,"lieutenant",1,"final","sp",10,1.48786009009928,5.02375068003312,2
21,3,"S","basement",56,NA,3193756.89545234,3193769.24404203,3193770.01200981,"pencil",1,"final","sp",11,0.767967780120671,14.0711207301356,2
21,3,"S","cow",57,NA,3193770.41110452,3193771.62794337,3193772.33187019,"lobster",1,"final","sp",12,0.703926819842309,2.38390133995563,2
21,3,"S","sword",58,NA,3193772.57762006,3193772.70784115,3193774.21975799,"squirrel",1,"final","sp",13,1.51191683998331,1.07989777997136,2
21,4,"T","corpse",61,NA,3194035.87485685,3194036.14846642,3194036.78836707,"crown",0,"final","tp",1,0.639900649897754,0.273609569761902,2
21,4,"T","barrel",62,NA,3194037.29145283,3194037.9163044,3194039.06824083,"emporer",0,"final","tp",2,1.1519364300184,1.76783798029646,2
21,4,"T","metal",63,NA,3194039.97457469,3194042.90805679,3194043.6759645,"medal",1,"final","tp",3,0.767907709814608,4.99175238981843,2
21,4,"T","medal",64,NA,3194043.99095521,3194044.13194825,3194044.48392494,"metal",1,"final","tp",4,0.351976690348238,1.22389145987108,2
21,4,"T","menu",65,NA,3194044.79089714,3194044.9078953,3194045.44385923,"menu",1,"final","tp",5,0.535963929723948,0.775947050191462,2
21,4,"T","tree",66,NA,3194045.67416249,3194045.72386822,3194046.09982016,"pedal",2,"final","tp",6,0.375951939728111,0,2
21,4,"T","candle",67,NA,3194046.3741122,3194047.49174635,3194047.94771198,"grass",0,"final","tp",7,0.455965629778802,1.76787813007832,2
21,4,"T","brat",68,NA,3194048.17397927,3194049.37963536,3194049.97960101,"brass",0,"final","tp",8,0.599965650122613,1.88788900990039,2
21,4,"T","ribbon",69,NA,3194050.19046695,3194096.55293125,3194097.10483622,"brittle",0,"final","tp",9,0.551904969848692,47.1732958899811,2
21,5,"S","television",76,NA,3194306.52155234,3194308.46849462,3194308.75643066,"cell",1,"final","sp",1,0.287936039734632,1.94694228004664,3
21,5,"S","ranch",77,NA,3194309.05471545,3194309.17240967,3194309.54038596,"pie",1,"final","sp",2,0.367976290173829,0.703915049787611,3
21,5,"S","elbow",78,NA,3194309.80467576,3194309.92436819,3194310.61232922,"factory",1,"final","sp",3,0.687961029820144,0.751958520151675,3
21,5,"S","robin",79,NA,3194310.8879044,3194312.4362298,3194312.84419603,"elbow",1,"final","sp",4,0.407966230064631,2.51186160976067,3
21,5,"S","string",80,NA,3194313.05443534,3194313.14817936,3194313.41213622,"eye",1,"final","sp",5,0.263956859707832,0.711949560325593,3
21,5,"S","gorilla",81,NA,3194313.67101122,3194313.93210177,3194314.54809841,"thorn",1,"final","sp",6,0.615996640175581,0.783922409638762,3
21,5,"S","pie",82,NA,3194314.90428704,3194315.04408296,3194315.76401482,"dress",1,"final","sp",7,0.719931859988719,1.1119811902754,3
21,5,"S","factory",83,NA,3194316.0208258,3194316.78799701,3194317.28394052,"spike",0,"final","sp",8,0.495943509973586,1.74391405005008,3
21,5,"S","eye",84,NA,3194317.50409483,3194331.93915437,3194332.45104979,"string",1,"final","sp",9,0.511895419564098,15.1511573600583,3
21,5,"S","fork",85,NA,3194332.63625075,3194370.87286588,3194371.15279518,"land",1,"final","sp",10,0.279929300304502,38.933711509686,3
21,6,"T","bullet",91,NA,3194604.4495638,3194605.18711194,3194605.8510295,"bullet",1,"final","tp",1,0.663917560130358,0.737548139877617,3
21,6,"T","flag",92,NA,3194606.06611976,3194606.23501143,3194607.47492935,"bedroom",1,"final","tp",2,1.23991791997105,1.04789949022233,3
21,6,"T","ear",93,NA,3194608.01597123,3194608.16288797,3194608.83485544,"monkey",1,"final","tp",3,0.671967470087111,1.92787653999403,3
21,6,"T","monkey",94,NA,3194609.06591813,3194609.12284007,3194609.93080021,"minister",1,"final","tp",4,0.807960140053183,0.959952100180089,3
21,6,"T","hurricane",95,NA,3194610.13248915,3194610.56275691,3194611.16275033,"essay",1,"final","tp",5,0.599993419833481,1.43991683982313,3
21,6,"T","minister",96,NA,3194611.4990507,3194616.81843175,3194617.46636571,"friend",0,"final","tp",6,0.647933959960938,6.2556748399511,3
21,6,"T","goat",97,NA,3194617.73194559,3194619.1702711,3194620.49016438,"envelope",1,"final","tp",7,1.3198932800442,2.3518393500708,3
21,6,"T","newspaper",98,NA,3194620.71502597,3194622.55404898,3194623.16200749,"seed",1,"final","tp",8,0.607958510052413,3.38377788010985,3
21,6,"T","envelope",99,NA,3194623.43152675,3194625.35391786,3194625.93785493,"apple",0,"final","tp",9,0.583937069866806,2.79986887983978,3
21,6,"T","hostage",100,NA,3194626.1479895,3194628.01776509,3194628.37770204,"pie",2,"final","tp",10,0.359936950262636,0,3
21,6,"T","bedroom",101,NA,3194628.61446206,3194633.10546164,3194634.53733703,"hurricane",1,"final","tp",11,1.43187539000064,5.0876965499483,3
21,7,"S","shirt",106,NA,3194874.11298815,3194874.44334066,3194875.37924507,"sweat",1,"final","sp",1,0.935904409736395,0.330352509859949,4
21,7,"S","ceiling",107,NA,3194876.09620194,3194876.2351699,3194876.61122175,"stake",1,"final","sp",2,0.376051849685609,1.79182924004272,4
21,7,"S","sand",108,NA,3194876.86279573,3194877.11515268,3194877.47510684,"shop",1,"final","sp",3,0.359954160172492,0.879982779733837,4
21,7,"S","cream",109,NA,3194877.84608166,3194878.38705863,3194878.77103392,"ship",1,"final","sp",4,0.38397528976202,1.27190595027059,4
21,7,"S","ship",110,NA,3194879.07929983,3194879.13101705,3194879.53899114,"shirt",1,"final","sp",5,0.40797409042716,0.743958419654518,4
21,7,"S","shop",111,NA,3194880.14588172,3194880.59493842,3194881.47487683,"cieling",0,"final","sp",6,0.879938409663737,1.46392137045041,4
21,7,"S","cage",112,NA,3194881.69578576,3194883.33077117,3194883.96272908,"bridge",1,"final","sp",7,0.63195791002363,2.73583274986595,4
21,7,"S","seat",113,NA,3194884.1789253,3194894.05018174,3194894.58611157,"crow",0,"final","sp",8,0.53592982981354,10.7194105698727,4
21,8,"T","partner",121,NA,3195173.20759816,3195174.17777316,3195174.97767916,"partner",1,"final","tp",1,0.799906000029296,0.970174999907613,4
21,8,"T","spot",122,NA,3195175.25746568,3195175.86562794,3195176.28960041,"bite",1,"final","tp",2,0.423972470220178,1.68785477988422,4
21,8,"T","tongue",123,NA,3195176.84066052,3195177.2495664,3195177.76151041,"corner",1,"final","tp",3,0.511944009922445,1.38393846014515,4
21,8,"T","passenger",124,NA,3195178.05726242,3195178.14549022,3195178.46546862,"bowl",1,"final","tp",4,0.31997840013355,0.895923819858581,4
21,8,"T","church",125,NA,3195178.90717842,3195180.2254031,3195180.95331966,"forehead",1,"final","tp",5,0.727916560135782,2.07991287996992,4
21,8,"T","forehead",126,NA,3195181.17368406,3195190.53680759,3195190.82475329,"frog",1,"final","tp",6,0.287945699878037,10.3114044903778,4
21,8,"T","cup",127,NA,3195191.92288372,3195192.08070975,3195192.60866845,"orange",1,"final","tp",7,0.527958699967712,1.54390215966851,4
22,1,"T","star",16,1,2930511.8777768,2930512.31851749,2930512.8304759,"star",1,"prac","np",1,0.511958410032094,0.440740689635277,1
22,1,"T","toe",17,2,2930513.34434984,2930513.93444763,2930514.57436765,"spice",1,"prac","np",2,0.639920020010322,1.61593014001846,1
22,1,"T","spice",18,3,2930514.84425279,2930514.99834799,2930515.4703274,"tomb",1,"prac","np",3,0.471979409921914,1.06390036037192,1
22,1,"T","tomb",19,4,2930515.87752144,2930516.05429771,2930516.6622911,"rabbit",1,"prac","np",4,0.607993389945477,1.05594971962273,1
22,1,"T","bench",20,5,2930516.92745414,2930517.27824267,2930518.54219682,"meal",1,"prac","np",5,1.2639541500248,1.22394496016204,1
22,1,"T","mule",21,6,2930518.86066028,2930541.23703606,2930541.50895383,"tone",1,"prac","np",6,0.271917770151049,23.9587933900766,1
22,1,"T","wire",22,7,2930541.72584162,2930563.92380331,2930565.90765843,"mountain",1,"prac","np",7,1.98385511990637,22.6867672498338,1
22,1,"T","rabbit",23,8,2930566.42424566,2930575.35519549,2930575.53113716,"toe",2,"prac","np",8,0.175941669847816,0,1
22,3,"T","sponge",46,1,2931088.2403772,2931088.60806311,2931089.66401615,"sponge",1,"prac","np",1,1.05595303978771,0.367685910314322,2
22,3,"T","pencil",47,2,2931090.09024525,2931090.62393935,2931091.34389193,"cherry",1,"prac","np",2,0.719952580053359,2.01587623963133,2
22,3,"T","cherry",48,3,2931091.70679961,2931091.76785778,2931092.5438114,"truck",1,"prac","np",3,0.775953619740903,1.14391843043268,2
22,3,"T","truck",49,4,2931092.85671876,2931092.93580232,2931093.45577899,"ship",1,"prac","np",4,0.519976669922471,1.16794453980401,2
22,3,"T","armor",50,5,2931093.77334113,2931094.74372544,2931095.29571206,"pencil",1,"prac","np",5,0.551986619830132,1.80792311998084,2
22,3,"T","ship",51,6,2931095.58989888,2931131.52578813,2931131.9177709,"choir",1,"prac","np",6,0.391982770059258,36.7820626897737,2
22,5,"T","salt",76,1,2931663.80296075,2931664.20169795,2931664.68960974,"salt",1,"prac","np",1,0.487911790143698,0.398737199604511,3
22,5,"T","straw",77,2,2931665.05286001,2931665.25754534,2931665.95355,"surf",1,"prac","np",2,0.696004660334438,1.05584739008918,3
22,5,"T","surf",78,3,2931666.23611573,2931666.45751884,2931667.20143021,"straw",1,"prac","np",3,0.74391136970371,1.19997350033373,3
22,5,"T","pepper",79,4,2931667.53604549,2931667.77741093,2931668.53733498,"sheild",0,"prac","np",4,0.759924049954861,1.31989208981395,3
22,5,"T","horse",80,5,2931668.78597191,2931668.93735804,2931669.50531809,"pepper",1,"prac","np",5,0.567960049957037,1.15994710987434,3
22,5,"T","palm",81,6,2931669.73588768,2931669.89730508,2931670.90523912,"blanket",1,"prac","np",6,1.00793403992429,0.959947040304542,3
22,5,"T","blanket",82,7,2931671.11913138,2931681.00874843,2931681.73667128,"thumb",1,"prac","np",7,0.727922850288451,11.1114433496259,3
22,5,"T","herd",83,8,2931681.98511141,2931682.20068465,2931682.49663124,"arm",1,"prac","np",8,0.295946590136737,1.19193622004241,3
22,5,"T","planet",84,9,2931682.75171019,2931692.32814368,2931692.74410274,"horse",1,"prac","np",9,0.415959060192108,10.1274590301327,3
22,5,"T","satellite",85,10,2931692.96771507,2931694.55202284,2931694.95997421,"herd",1,"prac","np",10,0.40795136988163,2.22387915989384,3
22,5,"T","shield",86,11,2931695.20092432,2931696.95990479,2931697.39184814,"palm",1,"prac","np",11,0.431943350005895,2.40788195002824,3
22,5,"T","flesh",87,12,2931697.7007346,2931708.68725141,2931709.22323321,"packet",0,"prac","np",12,0.53598179994151,11.7273466200568,3
22,7,"T","gift",106,1,2932238.94884482,2932241.32317589,2932241.89109338,"moose",1,"prac","np",1,0.567917489912361,2.3743310701102,4
22,7,"T","willow",107,2,2932242.3652811,2932242.61100612,2932243.1390086,"shop",1,"prac","np",2,0.5280024795793,1.28783023031428,4
22,7,"T","tooth",108,3,2932244.93177598,2932245.6188979,2932246.23486548,"tongue",1,"prac","np",3,0.615967580117285,3.00789177976549,4
22,7,"T","soldier",109,4,2932246.71500803,2932248.37076626,2932248.89873101,"cage",1,"prac","np",4,0.527964749839157,2.75186836021021,4
22,7,"T","moose",110,5,2932249.34786363,2932250.65860766,2932251.09854694,"fuel",1,"prac","np",5,0.439939280040562,2.28784139966592,4
22,7,"T","shop",111,6,2932251.68136208,2932252.77053637,2932253.25048907,"sun",1,"prac","np",6,0.479952699970454,2.11192871024832,4
22,7,"T","bread",112,7,2932253.86454444,2932254.49044066,2932255.60237904,"hardware",1,"prac","np",7,1.11193837970495,1.71990429004654,4
22,7,"T","tongue",113,8,2932255.8977491,2932256.21832035,2932257.65826174,"willow",1,"prac","np",8,1.43994138995185,1.72787969000638,4
22,7,"T","cage",114,9,2932257.88094951,2932257.92225604,2932258.80214698,"tooth",1,"prac","np",9,0.879890940152109,1.70393568975851,4
22,7,"T","fuel",115,10,2932259.28085697,2932261.21809608,2932261.61802587,"seal",1,"prac","np",10,0.399929790291935,3.29584003984928,4
22,7,"T","sun",116,11,2932261.94739384,2932308.25561624,2932308.84754171,"cage",2,"prac","np",11,0.591925469692796,0,4
22,1,"T","star",16,NA,2930630.13676437,2930634.4240715,2930635.08003166,"star",1,"final","tp",1,0.655960159841925,4.28730713017285,1
22,1,"T","toe",17,NA,2930636.98632181,2930637.27193981,2930637.89590119,"spice",1,"final","tp",2,0.623961380217224,2.84786830982193,1
22,1,"T","spice",18,NA,2930638.20291922,2930638.40785357,2930639.15180388,"rabbit",1,"final","tp",3,0.7439503101632,1.13591375993565,1
22,1,"T","tomb",19,NA,2930639.41950938,2930639.70379292,2930640.09570807,"tomb",1,"final","tp",4,0.391915149986744,1.29593935003504,1
22,1,"T","bench",20,NA,2930640.46944088,2930640.5997418,2930640.81570141,"toe",1,"final","tp",5,0.215959609951824,0.89594888035208,1
22,1,"T","mule",21,NA,2930641.11940063,2930641.89568658,2930642.11162687,"meal",1,"final","tp",6,0.215940290130675,1.29594477964565,1
22,1,"T","wire",22,NA,2930642.3859727,2930643.07156636,2930644.19949507,"mountain",1,"final","tp",7,1.12792871007696,1.1758797802031,1
22,2,"S","lieutenant",31,NA,2930903.50237055,2930904.01782556,2930904.60175119,"scout",1,"final","sp",1,0.583925629965961,0.515455010347068,1
22,2,"S","hand",32,NA,2930905.00229464,2930905.40173182,2930912.79334995,"lieutenent",1,"final","sp",2,7.39161813026294,1.38390625966713,1
22,2,"S","mattress",33,NA,2930913.78503468,2930915.38521929,2930915.73719739,"tent",1,"final","sp",3,0.351978099904954,9.98348747007549,1
22,2,"S","costume",34,NA,2930915.98489317,2930917.7291076,2930918.04909297,"sign",1,"final","sp",4,0.319985369686037,2.34388831024989,1
